trades,wins,losses,win_rate,gross_profit,gross_loss,net_profit,profit_factor,profit_factor_score,max_drawdown,expectancy,time,symbol,min_score,rsi_range,atr_mode,volume_multiplier,ema_confirm,exit_mode,take_profit_pct,stop_loss_pct
67,20,47,29.85,2116.2,-2567.32,-451.12,0.8243,0.8242842636351279,-617.77,-6.73,2026-07-09T14:52:36.676373,BTCUSDT,70,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
159,117,42,73.58,1914.7,-2328.23,-413.53,0.8224,0.822384802347119,-597.86,-2.6,2026-07-09T14:44:32.829001,BTCUSDT,60,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
159,117,42,73.58,1914.7,-2328.23,-413.53,0.8224,0.822384802347119,-597.86,-2.6,2026-07-09T14:48:35.040449,BTCUSDT,65,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
159,117,42,73.58,1914.7,-2328.23,-413.53,0.8224,0.822384802347119,-597.86,-2.6,2026-07-09T14:52:23.136344,BTCUSDT,70,"(35, 65)",sma20,1.1,True,ema20_exit,0.04,-0.02
69,21,48,30.43,2222.94,-2715.23,-492.28,0.8187,0.8186951021675696,-679.49,-7.13,2026-07-09T14:45:08.468300,BTCUSDT,60,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
69,21,48,30.43,2222.94,-2715.23,-492.28,0.8187,0.8186951021675696,-679.49,-7.13,2026-07-09T14:49:09.233812,BTCUSDT,65,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
69,21,48,30.43,2222.94,-2715.23,-492.28,0.8187,0.8186951021675696,-679.49,-7.13,2026-07-09T14:52:58.391225,BTCUSDT,70,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
69,21,48,30.43,2223.11,-2749.71,-526.6,0.8085,0.8084882011236817,-713.81,-7.63,2026-07-09T14:44:58.223372,BTCUSDT,60,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
69,21,48,30.43,2223.11,-2749.71,-526.6,0.8085,0.8084882011236817,-713.81,-7.63,2026-07-09T14:49:00.310659,BTCUSDT,65,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
69,21,48,30.43,2223.11,-2749.71,-526.6,0.8085,0.8084882011236817,-713.81,-7.63,2026-07-09T14:52:47.072534,BTCUSDT,70,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
37,11,26,29.73,1178.63,-1462.98,-284.35,0.8056,0.8056358178022694,-450.87,-7.69,2026-07-09T14:42:37.297737,BTCUSDT,60,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
37,11,26,29.73,1178.63,-1462.98,-284.35,0.8056,0.8056358178022694,-450.87,-7.69,2026-07-09T14:46:25.253961,BTCUSDT,65,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
37,11,26,29.73,1178.63,-1462.98,-284.35,0.8056,0.8056358178022694,-450.87,-7.69,2026-07-09T14:50:06.367006,BTCUSDT,70,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
68,20,48,29.41,2117.67,-2646.26,-528.59,0.8003,0.800251154497465,-656.46,-7.77,2026-07-09T14:44:37.565110,BTCUSDT,60,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
68,20,48,29.41,2117.67,-2646.26,-528.59,0.8003,0.800251154497465,-656.46,-7.77,2026-07-09T14:48:40.367393,BTCUSDT,65,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
68,20,48,29.41,2117.67,-2646.26,-528.59,0.8003,0.800251154497465,-656.46,-7.77,2026-07-09T14:52:27.899763,BTCUSDT,70,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
37,11,26,29.73,1178.63,-1474.76,-296.13,0.7992,0.7992037057241252,-459.69,-8.0,2026-07-09T14:42:29.378895,BTCUSDT,60,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
37,11,26,29.73,1178.63,-1474.76,-296.13,0.7992,0.7992037057241252,-459.69,-8.0,2026-07-09T14:46:13.969785,BTCUSDT,65,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
37,11,26,29.73,1178.63,-1474.76,-296.13,0.7992,0.7992037057241252,-459.69,-8.0,2026-07-09T14:49:58.860578,BTCUSDT,70,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
67,20,47,29.85,2107.26,-2639.27,-532.01,0.7984,0.798423745780888,-662.44,-7.94,2026-07-09T14:45:19.258207,BTCUSDT,60,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
67,20,47,29.85,2107.26,-2639.27,-532.01,0.7984,0.798423745780888,-662.44,-7.94,2026-07-09T14:49:18.749808,BTCUSDT,65,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
67,20,47,29.85,2107.26,-2639.27,-532.01,0.7984,0.798423745780888,-662.44,-7.94,2026-07-09T14:53:10.724743,BTCUSDT,70,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
46,35,11,76.09,500.95,-628.4,-127.45,0.7972,0.7971880667166984,-268.99,-2.77,2026-07-09T14:42:16.772267,BTCUSDT,60,"(30, 55)",sma20,1.2,True,ema20_exit,0.04,-0.02
46,35,11,76.09,500.95,-628.4,-127.45,0.7972,0.7971880667166984,-268.99,-2.77,2026-07-09T14:45:56.222871,BTCUSDT,65,"(30, 55)",sma20,1.2,True,ema20_exit,0.04,-0.02
46,35,11,76.09,500.95,-628.4,-127.45,0.7972,0.7971880667166984,-268.99,-2.77,2026-07-09T14:49:47.357741,BTCUSDT,70,"(30, 55)",sma20,1.2,True,ema20_exit,0.04,-0.02
69,20,49,28.99,2117.59,-2700.05,-582.46,0.7843,0.784276515564106,-683.81,-8.44,2026-07-09T14:44:26.537354,BTCUSDT,60,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
69,20,49,28.99,2117.59,-2700.05,-582.46,0.7843,0.784276515564106,-683.81,-8.44,2026-07-09T14:48:28.243571,BTCUSDT,65,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
69,20,49,28.99,2117.59,-2700.05,-582.46,0.7843,0.784276515564106,-683.81,-8.44,2026-07-09T14:52:16.569067,BTCUSDT,70,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
58,17,41,29.31,1865.17,-2389.35,-524.18,0.7806,0.7806178537693987,-778.79,-9.04,2026-07-09T15:05:01.837848,SOLUSDT,60,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
58,17,41,29.31,1865.17,-2389.35,-524.18,0.7806,0.7806178537693987,-778.79,-9.04,2026-07-09T15:08:15.127757,SOLUSDT,65,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
58,17,41,29.31,1865.17,-2389.35,-524.18,0.7806,0.7806178537693987,-778.79,-9.04,2026-07-09T15:11:53.632959,SOLUSDT,70,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
62,18,44,29.03,1965.12,-2540.71,-575.59,0.7735,0.7734524312288962,-859.81,-9.28,2026-07-09T15:04:54.318069,SOLUSDT,60,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
62,18,44,29.03,1965.12,-2540.71,-575.59,0.7735,0.7734524312288962,-859.81,-9.28,2026-07-09T15:08:06.860580,SOLUSDT,65,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
62,18,44,29.03,1965.12,-2540.71,-575.59,0.7735,0.7734524312288962,-859.81,-9.28,2026-07-09T15:11:42.610919,SOLUSDT,70,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
62,18,44,29.03,1903.07,-2477.62,-574.55,0.7681,0.7681041693868529,-798.76,-9.27,2026-07-09T14:42:45.267815,BTCUSDT,60,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
62,18,44,29.03,1903.07,-2477.62,-574.55,0.7681,0.7681041693868529,-798.76,-9.27,2026-07-09T14:43:35.447899,BTCUSDT,60,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
62,18,44,29.03,1903.07,-2477.62,-574.55,0.7681,0.7681041693868529,-798.76,-9.27,2026-07-09T14:46:33.808091,BTCUSDT,65,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
62,18,44,29.03,1903.07,-2477.62,-574.55,0.7681,0.7681041693868529,-798.76,-9.27,2026-07-09T14:47:27.762631,BTCUSDT,65,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
62,18,44,29.03,1903.07,-2477.62,-574.55,0.7681,0.7681041693868529,-798.76,-9.27,2026-07-09T14:50:14.987879,BTCUSDT,70,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
62,18,44,29.03,1903.07,-2477.62,-574.55,0.7681,0.7681041693868529,-798.76,-9.27,2026-07-09T14:51:07.672894,BTCUSDT,70,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
52,39,13,75.0,548.97,-742.49,-193.52,0.7394,0.7393591603585995,-342.65,-3.72,2026-07-09T14:42:08.980937,BTCUSDT,60,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
52,39,13,75.0,548.97,-742.49,-193.52,0.7394,0.7393591603585995,-342.65,-3.72,2026-07-09T14:45:47.098978,BTCUSDT,65,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
52,39,13,75.0,548.97,-742.49,-193.52,0.7394,0.7393591603585995,-342.65,-3.72,2026-07-09T14:49:39.408994,BTCUSDT,70,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
64,18,46,28.12,1965.12,-2668.66,-703.55,0.7364,0.7363679020310082,-994.59,-10.99,2026-07-09T15:04:46.144074,SOLUSDT,60,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
64,18,46,28.12,1965.12,-2668.66,-703.55,0.7364,0.7363679020310082,-994.59,-10.99,2026-07-09T15:07:58.995151,SOLUSDT,65,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
64,18,46,28.12,1965.12,-2668.66,-703.55,0.7364,0.7363679020310082,-994.59,-10.99,2026-07-09T15:11:34.264948,SOLUSDT,70,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
35,10,25,28.57,1081.91,-1473.21,-391.3,0.7344,0.734390776519282,-505.32,-11.18,2026-07-09T14:53:37.900118,ETHUSDT,60,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
35,10,25,28.57,1081.91,-1473.21,-391.3,0.7344,0.734390776519282,-505.32,-11.18,2026-07-09T14:57:33.445023,ETHUSDT,65,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
35,10,25,28.57,1081.91,-1473.21,-391.3,0.7344,0.734390776519282,-505.32,-11.18,2026-07-09T15:01:47.021404,ETHUSDT,70,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
39,11,28,28.21,1186.66,-1656.03,-469.37,0.7166,0.7165672100178776,-661.23,-12.04,2026-07-09T14:53:20.136427,ETHUSDT,60,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
39,11,28,28.21,1186.66,-1656.03,-469.37,0.7166,0.7165672100178776,-661.23,-12.04,2026-07-09T14:57:16.475646,ETHUSDT,65,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
39,11,28,28.21,1186.66,-1656.03,-469.37,0.7166,0.7165672100178776,-661.23,-12.04,2026-07-09T15:01:29.471739,ETHUSDT,70,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
39,11,28,28.21,1185.3,-1656.03,-470.73,0.7158,0.7157502569093798,-662.59,-12.07,2026-07-09T14:53:28.127996,ETHUSDT,60,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
39,11,28,28.21,1185.3,-1656.03,-470.73,0.7158,0.7157502569093798,-662.59,-12.07,2026-07-09T14:57:25.298239,ETHUSDT,65,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
39,11,28,28.21,1185.3,-1656.03,-470.73,0.7158,0.7157502569093798,-662.59,-12.07,2026-07-09T15:01:38.447552,ETHUSDT,70,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
57,42,15,73.68,604.65,-850.57,-245.92,0.7109,0.710873734563369,-338.75,-4.31,2026-07-09T14:42:01.663431,BTCUSDT,60,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
57,42,15,73.68,604.65,-850.57,-245.92,0.7109,0.710873734563369,-338.75,-4.31,2026-07-09T14:45:36.067314,BTCUSDT,65,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
57,42,15,73.68,604.65,-850.57,-245.92,0.7109,0.710873734563369,-338.75,-4.31,2026-07-09T14:49:31.164592,BTCUSDT,70,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
125,91,34,72.8,1335.08,-1901.63,-566.56,0.7021,0.7020681754157888,-750.28,-4.53,2026-07-09T14:42:49.848231,BTCUSDT,60,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
125,91,34,72.8,1335.08,-1901.63,-566.56,0.7021,0.7020681754157888,-750.28,-4.53,2026-07-09T14:43:39.981668,BTCUSDT,60,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
125,91,34,72.8,1335.08,-1901.63,-566.56,0.7021,0.7020681754157888,-750.28,-4.53,2026-07-09T14:46:38.942752,BTCUSDT,65,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
125,91,34,72.8,1335.08,-1901.63,-566.56,0.7021,0.7020681754157888,-750.28,-4.53,2026-07-09T14:47:32.262048,BTCUSDT,65,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
125,91,34,72.8,1335.08,-1901.63,-566.56,0.7021,0.7020681754157888,-750.28,-4.53,2026-07-09T14:50:19.291524,BTCUSDT,70,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
125,91,34,72.8,1335.08,-1901.63,-566.56,0.7021,0.7020681754157888,-750.28,-4.53,2026-07-09T14:51:13.957725,BTCUSDT,70,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
113,80,33,70.8,1236.23,-1841.32,-605.09,0.6714,0.6713849140667781,-776.79,-5.35,2026-07-09T14:42:58.144453,BTCUSDT,60,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
113,80,33,70.8,1236.23,-1841.32,-605.09,0.6714,0.6713849140667781,-776.79,-5.35,2026-07-09T14:43:48.204310,BTCUSDT,60,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
113,80,33,70.8,1236.23,-1841.32,-605.09,0.6714,0.6713849140667781,-776.79,-5.35,2026-07-09T14:46:48.558619,BTCUSDT,65,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
113,80,33,70.8,1236.23,-1841.32,-605.09,0.6714,0.6713849140667781,-776.79,-5.35,2026-07-09T14:47:40.620241,BTCUSDT,65,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
113,80,33,70.8,1236.23,-1841.32,-605.09,0.6714,0.6713849140667781,-776.79,-5.35,2026-07-09T14:50:27.492298,BTCUSDT,70,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
113,80,33,70.8,1236.23,-1841.32,-605.09,0.6714,0.6713849140667781,-776.79,-5.35,2026-07-09T14:51:24.745724,BTCUSDT,70,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
104,74,30,71.15,1127.64,-1681.34,-553.7,0.6707,0.6706805090392491,-706.36,-5.32,2026-07-09T14:43:06.605599,BTCUSDT,60,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
104,74,30,71.15,1127.64,-1681.34,-553.7,0.6707,0.6706805090392491,-706.36,-5.32,2026-07-09T14:43:57.204698,BTCUSDT,60,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
104,74,30,71.15,1127.64,-1681.34,-553.7,0.6707,0.6706805090392491,-706.36,-5.32,2026-07-09T14:46:57.162997,BTCUSDT,65,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
104,74,30,71.15,1127.64,-1681.34,-553.7,0.6707,0.6706805090392491,-706.36,-5.32,2026-07-09T14:47:49.743363,BTCUSDT,65,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
104,74,30,71.15,1127.64,-1681.34,-553.7,0.6707,0.6706805090392491,-706.36,-5.32,2026-07-09T14:50:36.544482,BTCUSDT,70,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
104,74,30,71.15,1127.64,-1681.34,-553.7,0.6707,0.6706805090392491,-706.36,-5.32,2026-07-09T14:51:37.174866,BTCUSDT,70,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
40,10,30,25.0,1080.19,-1771.89,-691.7,0.6096,0.6096242388136455,-704.86,-17.29,2026-07-09T14:53:46.100755,ETHUSDT,60,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
40,10,30,25.0,1080.19,-1771.89,-691.7,0.6096,0.6096242388136455,-704.86,-17.29,2026-07-09T14:57:42.547866,ETHUSDT,65,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
40,10,30,25.0,1080.19,-1771.89,-691.7,0.6096,0.6096242388136455,-704.86,-17.29,2026-07-09T15:01:55.297506,ETHUSDT,70,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
35,8,27,22.86,859.99,-1616.68,-756.7,0.5319,0.5319447235655602,-763.82,-21.62,2026-07-09T14:54:02.834614,ETHUSDT,60,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
35,8,27,22.86,859.99,-1616.68,-756.7,0.5319,0.5319447235655602,-763.82,-21.62,2026-07-09T14:58:01.704850,ETHUSDT,65,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
35,8,27,22.86,859.99,-1616.68,-756.7,0.5319,0.5319447235655602,-763.82,-21.62,2026-07-09T15:02:12.007083,ETHUSDT,70,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
40,9,31,22.5,958.13,-1822.64,-864.52,0.5257,0.5256794722124897,-877.68,-21.61,2026-07-09T14:53:54.587701,ETHUSDT,60,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
40,9,31,22.5,958.13,-1822.64,-864.52,0.5257,0.5256794722124897,-877.68,-21.61,2026-07-09T14:57:51.158855,ETHUSDT,65,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
40,9,31,22.5,958.13,-1822.64,-864.52,0.5257,0.5256794722124897,-877.68,-21.61,2026-07-09T15:02:04.182950,ETHUSDT,70,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
